work_year,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,experience_level_encoded,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE,company_size_L,company_size_M,company_size_S,experience_level,company_size,clusters,cluster
2023,FT,Data Analyst,102500,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Scientist,182000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,300000,US,0,US,3,0,1,0,0,0,1,0,EX,M,2,Medium Salary
2023,FT,Data Analyst,105500,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Scientist,110000,US,100,US,1,0,0,1,0,1,0,0,MI,L,1,High Salary
2023,FT,Data Scientist,153400,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,122700,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Machine Learning Engineer,87000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Scientist,50000,IN,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Machine Learning Engineer,234100,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Machine Learning Engineer,203500,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,232200,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Engineer,167200,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,BI Developer,197000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,BI Developer,106000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Research Scientist,180000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Research Scientist,145000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Lead,225000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Lead,200000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,114000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,291500,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Engineer,196200,US,0,US,3,0,1,0,0,0,1,0,EX,M,0,Low Salary
2023,FT,Data Engineer,150900,US,0,US,3,0,1,0,0,0,1,0,EX,M,0,Low Salary
2023,FT,Data Analyst,116000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Analyst,72000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Analytics Engineer,207000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Analytics Engineer,167000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,133800,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,96100,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Cloud Database Engineer,140000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Cloud Database Engineer,115000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Machine Learning Engineer,219000,US,50,US,1,0,0,1,0,1,0,0,MI,L,0,Low Salary
2023,FT,Applied Scientist,126100,US,0,US,2,0,0,0,1,1,0,0,SE,L,1,High Salary
2023,FT,Applied Scientist,72000,US,0,US,2,0,0,0,1,1,0,0,SE,L,1,High Salary
2023,FT,Machine Learning Engineer,175000,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Analyst,240500,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Analyst,137500,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,187500,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Scientist,165000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Research Scientist,165750,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Scientist,225000,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Machine Learning Scientist,165750,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,NLP Engineer,275000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,NLP Engineer,175000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,175308,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,100706,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,NLP Engineer,235000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,NLP Engineer,135000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Research Engineer,120000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,231250,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Engineer,138750,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,100000,US,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Deep Learning Engineer,150000,US,0,US,0,1,0,0,0,0,1,0,EN,M,0,Low Salary
2023,FT,Deep Learning Engineer,120000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Scientist,272550,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Scientist,198200,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,187500,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Analyst,155000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Analyst,64000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Computer Vision Engineer,235000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Computer Vision Engineer,185000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Applied Scientist,142000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,180560,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,115440,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,141600,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,236000,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2022,FT,Data Scientist,130000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2022,FT,Manager Data Management,125000,US,100,US,2,0,0,0,1,1,0,0,SE,L,1,High Salary
2022,FT,Data Engineer,175000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,155000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,153600,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,106800,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,150000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,140000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,122000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,94500,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,170000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,130000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,145000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,128000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,145000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,100000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,120000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,115000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Applied Machine Learning Scientist,150000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Analyst,150000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Data Analyst,100000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Scientist,150000,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Data Scientist,127500,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Scientist,126500,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,51000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,260000,US,0,US,1,0,0,1,0,0,1,0,MI,M,2,Medium Salary
2022,FT,Data Engineer,175000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Data Engineer,250000,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2022,FT,Data Engineer,63000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Machine Learning Engineer,210000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Machine Learning Engineer,160000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,272550,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2022,FT,Data Scientist,198200,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,220000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,146000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,150000,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Data Engineer,120000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Engineer,95000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Engineer,160000,US,0,US,0,1,0,0,0,0,1,0,EN,M,0,Low Salary
2022,FT,Data Engineer,135000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2022,FT,Data Engineer,216000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,144000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,85000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2022,FT,Data Engineer,65000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2022,FT,Data Analyst,149000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Analyst,119000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,120000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,150000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Data Scientist,110000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Machine Learning Engineer,246000,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2022,FT,Machine Learning Engineer,201000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,190000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,155000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Machine Learning Engineer,235000,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2022,FT,Machine Learning Engineer,185000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Cloud Database Engineer,190000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Cloud Database Engineer,160000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Product Data Analyst,100000,US,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2022,FT,Data Engineer,130000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Engineer,115000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Engineer,105000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Engineer,70000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Machine Learning Engineer,204500,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Machine Learning Engineer,142200,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Machine Learning Engineer,192000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Machine Learning Engineer,164000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,185900,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,129300,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,75000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,175000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,167500,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,106500,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Analyst,75000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Analyst,60000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Applied Scientist,184000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Applied Scientist,142000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,145000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Data Scientist,100000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Scientist,31795,IN,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Engineer,200000,US,0,US,3,0,1,0,0,0,1,0,EX,M,0,Low Salary
2022,FT,Data Engineer,145000,US,0,US,3,0,1,0,0,0,1,0,EX,M,0,Low Salary
2022,FT,Applied Scientist,192000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Applied Scientist,164000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,310000,US,100,US,3,0,1,0,0,0,1,0,EX,M,2,Medium Salary
2022,FT,Data Engineer,239000,US,100,US,3,0,1,0,0,0,1,0,EX,M,2,Medium Salary
2022,FT,Data Analyst,120000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Analyst,95000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Machine Learning Engineer,145000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Machine Learning Engineer,135000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,78000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,160000,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Data Engineer,120000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Engineer,95000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Analyst,115934,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Analyst,81666,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,175000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,140000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Research Engineer,249500,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2022,FT,Research Engineer,149850,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Analytics Engineer,122500,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Analytics Engineer,100000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Scientist,249500,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2022,FT,Data Scientist,149850,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Analyst,55000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2022,FT,Data Analyst,48000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2022,FT,Research Scientist,249500,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2022,FT,Research Scientist,149850,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,190000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,120000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Analyst,127000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Analyst,104000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,210000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,150000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Machine Learning Engineer,150000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,210000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,130000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,182750,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,161500,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Analyst,102640,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Analyst,66100,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Research Scientist,210000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Research Scientist,150000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,198800,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,122600,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,130000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Engineer,80000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Scientist,136000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,104000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Analyst,150000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Analyst,100000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,159000,US,100,US,3,0,1,0,0,0,1,0,EX,M,0,Low Salary
2022,FT,Data Scientist,130000,US,100,US,3,0,1,0,0,0,1,0,EX,M,1,High Salary
2022,FT,Data Engineer,215000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,150000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,187000,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Data Engineer,153000,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Data Analyst,169000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Analyst,110600,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,BI Developer,140000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,BI Developer,120000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Analyst,50000,US,50,US,0,1,0,0,0,1,0,0,EN,L,1,High Salary
2022,FT,MLOps Engineer,134000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,MLOps Engineer,124000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Analyst,166700,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Analyst,119000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,124234,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2022,FT,Data Scientist,74540,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2022,FT,Data Analyst,100000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Analyst,65000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Engineer,220000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,146000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Specialist,110000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Specialist,70000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Architect,190000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Architect,135000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,81500,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,173000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,110000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Machine Learning Engineer,192000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Machine Learning Engineer,120000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Principal Machine Learning Engineer,190000,US,100,US,2,0,0,0,1,1,0,0,SE,L,0,Low Salary
2022,FT,Data Engineer,194000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,129400,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Analyst,201000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Analyst,89200,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,165000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,125000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Applied Scientist,230000,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2022,FT,Applied Scientist,196000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Machine Learning Engineer,130000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Machine Learning Engineer,90000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Machine Learning Researcher,150000,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Machine Learning Researcher,100000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Machine Learning Engineer,230000,US,0,US,1,0,0,1,0,0,1,0,MI,M,2,Medium Salary
2022,FT,Machine Learning Engineer,150000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Machine Learning Researcher,130000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Scientist,180000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Data Scientist,120000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Analyst,192500,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Analyst,140000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,152500,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Analyst,65000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Analyst,55000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,178750,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,160000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Machine Learning Scientist,165000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2022,FT,Machine Learning Scientist,135000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Analytics Engineer,170000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Analytics Engineer,125000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,105000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,70000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,130000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,95000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,203500,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Scientist,152000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,197430,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,134760,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Scientist,120000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2022,FT,Data Engineer,197000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Engineer,99000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2022,FT,Data Engineer,162000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Architect,149040,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2022,FT,Data Architect,113900,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2020,FT,Business Data Analyst,95000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
